cultivar,orchard_id,location,flag,month,diff_mean_PrDCAgtCA_flag1_minus_flag0,ci_low,ci_high
Gala,GA_O1,Quincy (Grant County),pre_harvest_cooler_than_othello,May,,,
Gala,GA_O1,Quincy (Grant County),pre_harvest_cooler_than_othello,June,,,
Gala,GA_O1,Quincy (Grant County),pre_harvest_cooler_than_othello,July,,,
Gala,GA_O1,Quincy (Grant County),pre_harvest_cooler_than_othello,August,,,
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,September,0.0033976,0.0026000000000000016,0.004199999999999999
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,October,-0.0028516499999999994,-0.0034000000000000002,-0.0023
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,November,-0.000400000000000001,-0.00040000000000000105,-0.00040000000000000105
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,December,0.18449554999999998,0.0020999999999999977,0.3658
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,January,0.18354599999999996,0.0010000000000000009,0.365
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,February,0.185149,0.0015999999999999973,0.3676
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,March,0.004887199999999985,-0.13230000000000003,0.14290000000000003
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,April,-0.0018130999999999716,-0.13909999999999995,0.13629999999999998
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,May,0.01381665000000003,-0.13019999999999998,0.1587
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,June,0.26425499999999996,0.0499,0.4799
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,July,0.26750215,0.052200000000000024,0.4841
Gala,GA_O1,Quincy (Grant County),harvest_warmer_than_othello,August,0.2685676000000001,0.05840000000000001,0.48000000000000004
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,September,-0.0033976,-0.004199999999999999,-0.0026000000000000016
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,October,0.0028516499999999994,0.0023,0.0034000000000000002
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,November,0.000400000000000001,0.00040000000000000105,0.00040000000000000105
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,December,-0.18449554999999998,-0.3658,-0.0020999999999999977
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,January,-0.18354599999999996,-0.365,-0.0010000000000000009
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,February,-0.185149,-0.3676,-0.0015999999999999973
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,March,-0.004887199999999985,-0.14290000000000003,0.13230000000000003
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,April,0.0018130999999999716,-0.13629999999999998,0.13909999999999995
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,May,-0.01381665000000003,-0.1587,0.13019999999999998
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,June,-0.26425499999999996,-0.4799,-0.0499
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,July,-0.26750215,-0.4841,-0.052200000000000024
Gala,GA_O1,Quincy (Grant County),harvest_cooler_than_othello,August,-0.2685676000000001,-0.48000000000000004,-0.05840000000000001
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_othello,September,,,
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_othello,October,,,
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_othello,November,,,
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_othello,December,,,
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_othello,January,,,
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_othello,February,,,
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_othello,March,,,
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_othello,April,,,
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_othello,May,,,
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_othello,June,,,
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_othello,July,,,
Gala,GA_O1,Quincy (Grant County),post_harvest_warmer_than_othello,August,,,
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_othello,September,,,
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_othello,October,,,
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_othello,November,,,
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_othello,December,,,
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_othello,January,,,
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_othello,February,,,
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_othello,March,,,
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_othello,April,,,
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_othello,May,,,
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_othello,June,,,
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_othello,July,,,
Gala,GA_O1,Quincy (Grant County),post_harvest_cooler_than_othello,August,,,
