cultivar,orchard_id,location,flag,month,diff_mean_PrDCAgtCA_flag1_minus_flag0,ci_low,ci_high
Honeycrisp,HC_O1,Othello (Adams County),pre_harvest_cooler_than_othello,December,,,
Honeycrisp,HC_O1,Othello (Adams County),pre_harvest_cooler_than_othello,January,,,
Honeycrisp,HC_O1,Othello (Adams County),pre_harvest_cooler_than_othello,February,,,
Honeycrisp,HC_O1,Othello (Adams County),pre_harvest_cooler_than_othello,March,,,
Honeycrisp,HC_O1,Othello (Adams County),pre_harvest_cooler_than_othello,April,,,
Honeycrisp,HC_O1,Othello (Adams County),pre_harvest_cooler_than_othello,May,,,
Honeycrisp,HC_O1,Othello (Adams County),pre_harvest_cooler_than_othello,June,,,
Honeycrisp,HC_O1,Othello (Adams County),pre_harvest_cooler_than_othello,July,,,
Honeycrisp,HC_O1,Othello (Adams County),pre_harvest_cooler_than_othello,August,,,
Honeycrisp,HC_O1,Othello (Adams County),harvest_warmer_than_othello,September,,,
Honeycrisp,HC_O1,Othello (Adams County),harvest_warmer_than_othello,October,,,
Honeycrisp,HC_O1,Othello (Adams County),harvest_warmer_than_othello,November,,,
Honeycrisp,HC_O1,Othello (Adams County),harvest_warmer_than_othello,December,,,
Honeycrisp,HC_O1,Othello (Adams County),harvest_warmer_than_othello,January,,,
Honeycrisp,HC_O1,Othello (Adams County),harvest_warmer_than_othello,February,,,
Honeycrisp,HC_O1,Othello (Adams County),harvest_warmer_than_othello,March,,,
Honeycrisp,HC_O1,Othello (Adams County),harvest_warmer_than_othello,April,,,
Honeycrisp,HC_O1,Othello (Adams County),harvest_warmer_than_othello,May,,,
Honeycrisp,HC_O1,Othello (Adams County),harvest_warmer_than_othello,June,,,
Honeycrisp,HC_O1,Othello (Adams County),harvest_warmer_than_othello,July,,,
Honeycrisp,HC_O1,Othello (Adams County),harvest_warmer_than_othello,August,,,
Honeycrisp,HC_O1,Othello (Adams County),harvest_cooler_than_othello,September,,,
Honeycrisp,HC_O1,Othello (Adams County),harvest_cooler_than_othello,October,,,
Honeycrisp,HC_O1,Othello (Adams County),harvest_cooler_than_othello,November,,,
Honeycrisp,HC_O1,Othello (Adams County),harvest_cooler_than_othello,December,,,
Honeycrisp,HC_O1,Othello (Adams County),harvest_cooler_than_othello,January,,,
Honeycrisp,HC_O1,Othello (Adams County),harvest_cooler_than_othello,February,,,
Honeycrisp,HC_O1,Othello (Adams County),harvest_cooler_than_othello,March,,,
Honeycrisp,HC_O1,Othello (Adams County),harvest_cooler_than_othello,April,,,
Honeycrisp,HC_O1,Othello (Adams County),harvest_cooler_than_othello,May,,,
Honeycrisp,HC_O1,Othello (Adams County),harvest_cooler_than_othello,June,,,
Honeycrisp,HC_O1,Othello (Adams County),harvest_cooler_than_othello,July,,,
Honeycrisp,HC_O1,Othello (Adams County),harvest_cooler_than_othello,August,,,
Honeycrisp,HC_O1,Othello (Adams County),post_harvest_warmer_than_othello,September,,,
Honeycrisp,HC_O1,Othello (Adams County),post_harvest_warmer_than_othello,October,,,
Honeycrisp,HC_O1,Othello (Adams County),post_harvest_warmer_than_othello,November,,,
Honeycrisp,HC_O1,Othello (Adams County),post_harvest_warmer_than_othello,December,,,
Honeycrisp,HC_O1,Othello (Adams County),post_harvest_warmer_than_othello,January,,,
Honeycrisp,HC_O1,Othello (Adams County),post_harvest_warmer_than_othello,February,,,
Honeycrisp,HC_O1,Othello (Adams County),post_harvest_warmer_than_othello,March,,,
Honeycrisp,HC_O1,Othello (Adams County),post_harvest_warmer_than_othello,April,,,
Honeycrisp,HC_O1,Othello (Adams County),post_harvest_warmer_than_othello,May,,,
Honeycrisp,HC_O1,Othello (Adams County),post_harvest_warmer_than_othello,June,,,
Honeycrisp,HC_O1,Othello (Adams County),post_harvest_warmer_than_othello,July,,,
Honeycrisp,HC_O1,Othello (Adams County),post_harvest_warmer_than_othello,August,,,
Honeycrisp,HC_O1,Othello (Adams County),post_harvest_cooler_than_othello,September,,,
Honeycrisp,HC_O1,Othello (Adams County),post_harvest_cooler_than_othello,October,,,
Honeycrisp,HC_O1,Othello (Adams County),post_harvest_cooler_than_othello,November,,,
Honeycrisp,HC_O1,Othello (Adams County),post_harvest_cooler_than_othello,December,,,
Honeycrisp,HC_O1,Othello (Adams County),post_harvest_cooler_than_othello,January,,,
Honeycrisp,HC_O1,Othello (Adams County),post_harvest_cooler_than_othello,February,,,
Honeycrisp,HC_O1,Othello (Adams County),post_harvest_cooler_than_othello,March,,,
Honeycrisp,HC_O1,Othello (Adams County),post_harvest_cooler_than_othello,April,,,
Honeycrisp,HC_O1,Othello (Adams County),post_harvest_cooler_than_othello,May,,,
Honeycrisp,HC_O1,Othello (Adams County),post_harvest_cooler_than_othello,June,,,
Honeycrisp,HC_O1,Othello (Adams County),post_harvest_cooler_than_othello,July,,,
Honeycrisp,HC_O1,Othello (Adams County),post_harvest_cooler_than_othello,August,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_heat,September,0.0007486500000000006,0.00030000000000000165,0.0011999999999999997
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_heat,October,0.001100899999999998,0.0007999999999999986,0.0013999999999999985
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_heat,November,-0.0020498500000000006,-0.002100000000000001,-0.0020000000000000018
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_heat,December,0.17567089999999996,0.0851,0.2657
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_heat,January,0.18191924999999995,0.0919,0.2714
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_heat,February,0.19072674999999992,0.09820000000000001,0.28269999999999995
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_heat,March,-0.10195054999999996,-0.3358,0.1305
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_heat,April,-0.10225594999999997,-0.3343,0.12840000000000001
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_heat,May,-0.11161210000000002,-0.3416,0.11699999999999999
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_heat,June,-0.37999360000000004,-0.7499,-0.012300000000000089
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_heat,July,-0.3842924,-0.7546,-0.016199999999999992
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_heat,August,-0.3922148999999999,-0.755,-0.03159999999999996
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cold,September,0.0010495499999999987,0.000899999999999998,0.0011999999999999997
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cold,October,9.78999999999994e-05,-0.0005999999999999998,0.0007999999999999986
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cold,November,-0.001097,-0.002100000000000001,-9.99999999999994e-05
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cold,December,-0.04814855,-0.1806,0.0851
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cold,January,-0.04420710000000001,-0.1795,0.0919
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cold,February,-0.04357404999999998,-0.18449999999999997,0.09820000000000001
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cold,March,-0.40124574999999996,-0.4663,-0.3358
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cold,April,-0.39869259999999995,-0.4627,-0.3343
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cold,May,-0.40027549999999995,-0.4586,-0.3416
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cold,June,-0.7437315500000001,-0.7499,-0.7375999999999999
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cold,July,-0.7464757,-0.7546,-0.7384000000000001
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cold,August,-0.7391526000000002,-0.755,-0.7234
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_dry,September,-0.0002981999999999982,-0.000899999999999998,0.00030000000000000165
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_dry,October,0.0010012,0.0005999999999999998,0.0013999999999999985
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_dry,November,-0.000953150000000002,-0.0020000000000000018,9.99999999999994e-05
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_dry,December,0.22327765,0.1806,0.2657
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_dry,January,0.22558784999999995,0.1795,0.2714
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_dry,February,0.2337473,0.18449999999999997,0.28269999999999995
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_dry,March,0.2978963,0.1305,0.4663
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_dry,April,0.29504854999999997,0.12840000000000001,0.4627
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_dry,May,0.2872875999999999,0.11699999999999999,0.4586
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_dry,June,0.36152514999999996,-0.012300000000000089,0.7375999999999999
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_dry,July,0.3599681000000001,-0.016199999999999992,0.7384000000000001
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_dry,August,0.3447675,-0.03159999999999996,0.7234
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_wet,September,0.0007486500000000006,0.00030000000000000165,0.0011999999999999997
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_wet,October,0.001100899999999998,0.0007999999999999986,0.0013999999999999985
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_wet,November,-0.0020498500000000006,-0.002100000000000001,-0.0020000000000000018
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_wet,December,0.17567089999999996,0.0851,0.2657
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_wet,January,0.18191924999999995,0.0919,0.2714
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_wet,February,0.19072674999999992,0.09820000000000001,0.28269999999999995
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_wet,March,-0.10195054999999996,-0.3358,0.1305
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_wet,April,-0.10225594999999997,-0.3343,0.12840000000000001
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_wet,May,-0.11161210000000002,-0.3416,0.11699999999999999
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_wet,June,-0.37999360000000004,-0.7499,-0.012300000000000089
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_wet,July,-0.3842924,-0.7546,-0.016199999999999992
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_wet,August,-0.3922148999999999,-0.755,-0.03159999999999996
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_humid,September,0.0010495499999999987,0.000899999999999998,0.0011999999999999997
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_humid,October,9.78999999999994e-05,-0.0005999999999999998,0.0007999999999999986
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_humid,November,-0.001097,-0.002100000000000001,-9.99999999999994e-05
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_humid,December,-0.04814855,-0.1806,0.0851
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_humid,January,-0.04420710000000001,-0.1795,0.0919
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_humid,February,-0.04357404999999998,-0.18449999999999997,0.09820000000000001
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_humid,March,-0.40124574999999996,-0.4663,-0.3358
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_humid,April,-0.39869259999999995,-0.4627,-0.3343
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_humid,May,-0.40027549999999995,-0.4586,-0.3416
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_humid,June,-0.7437315500000001,-0.7499,-0.7375999999999999
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_humid,July,-0.7464757,-0.7546,-0.7384000000000001
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_humid,August,-0.7391526000000002,-0.755,-0.7234
Honeycrisp,HC_O2,Quincy (Grant County),harvest_heat,September,0.0007486500000000006,0.00030000000000000165,0.0011999999999999997
Honeycrisp,HC_O2,Quincy (Grant County),harvest_heat,October,0.001100899999999998,0.0007999999999999986,0.0013999999999999985
Honeycrisp,HC_O2,Quincy (Grant County),harvest_heat,November,-0.0020498500000000006,-0.002100000000000001,-0.0020000000000000018
Honeycrisp,HC_O2,Quincy (Grant County),harvest_heat,December,0.17567089999999996,0.0851,0.2657
Honeycrisp,HC_O2,Quincy (Grant County),harvest_heat,January,0.18191924999999995,0.0919,0.2714
Honeycrisp,HC_O2,Quincy (Grant County),harvest_heat,February,0.19072674999999992,0.09820000000000001,0.28269999999999995
Honeycrisp,HC_O2,Quincy (Grant County),harvest_heat,March,-0.10195054999999996,-0.3358,0.1305
Honeycrisp,HC_O2,Quincy (Grant County),harvest_heat,April,-0.10225594999999997,-0.3343,0.12840000000000001
Honeycrisp,HC_O2,Quincy (Grant County),harvest_heat,May,-0.11161210000000002,-0.3416,0.11699999999999999
Honeycrisp,HC_O2,Quincy (Grant County),harvest_heat,June,-0.37999360000000004,-0.7499,-0.012300000000000089
Honeycrisp,HC_O2,Quincy (Grant County),harvest_heat,July,-0.3842924,-0.7546,-0.016199999999999992
Honeycrisp,HC_O2,Quincy (Grant County),harvest_heat,August,-0.3922148999999999,-0.755,-0.03159999999999996
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cold,September,0.0002981999999999982,-0.00030000000000000165,0.000899999999999998
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cold,October,-0.0010012,-0.0013999999999999985,-0.0005999999999999998
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cold,November,0.000953150000000002,-9.99999999999994e-05,0.0020000000000000018
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cold,December,-0.22327765,-0.2657,-0.1806
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cold,January,-0.22558784999999995,-0.2714,-0.1795
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cold,February,-0.2337473,-0.28269999999999995,-0.18449999999999997
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cold,March,-0.2978963,-0.4663,-0.1305
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cold,April,-0.29504854999999997,-0.4627,-0.12840000000000001
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cold,May,-0.2872875999999999,-0.4586,-0.11699999999999999
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cold,June,-0.36152514999999996,-0.7375999999999999,0.012300000000000089
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cold,July,-0.3599681000000001,-0.7384000000000001,0.016199999999999992
Honeycrisp,HC_O2,Quincy (Grant County),harvest_cold,August,-0.3447675,-0.7234,0.03159999999999996
Honeycrisp,HC_O2,Quincy (Grant County),harvest_dry,September,0.0007486500000000006,0.00030000000000000165,0.0011999999999999997
Honeycrisp,HC_O2,Quincy (Grant County),harvest_dry,October,0.001100899999999998,0.0007999999999999986,0.0013999999999999985
Honeycrisp,HC_O2,Quincy (Grant County),harvest_dry,November,-0.0020498500000000006,-0.002100000000000001,-0.0020000000000000018
Honeycrisp,HC_O2,Quincy (Grant County),harvest_dry,December,0.17567089999999996,0.0851,0.2657
Honeycrisp,HC_O2,Quincy (Grant County),harvest_dry,January,0.18191924999999995,0.0919,0.2714
Honeycrisp,HC_O2,Quincy (Grant County),harvest_dry,February,0.19072674999999992,0.09820000000000001,0.28269999999999995
Honeycrisp,HC_O2,Quincy (Grant County),harvest_dry,March,-0.10195054999999996,-0.3358,0.1305
Honeycrisp,HC_O2,Quincy (Grant County),harvest_dry,April,-0.10225594999999997,-0.3343,0.12840000000000001
Honeycrisp,HC_O2,Quincy (Grant County),harvest_dry,May,-0.11161210000000002,-0.3416,0.11699999999999999
Honeycrisp,HC_O2,Quincy (Grant County),harvest_dry,June,-0.37999360000000004,-0.7499,-0.012300000000000089
Honeycrisp,HC_O2,Quincy (Grant County),harvest_dry,July,-0.3842924,-0.7546,-0.016199999999999992
Honeycrisp,HC_O2,Quincy (Grant County),harvest_dry,August,-0.3922148999999999,-0.755,-0.03159999999999996
Honeycrisp,HC_O2,Quincy (Grant County),harvest_humid,September,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_humid,October,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_humid,November,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_humid,December,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_humid,January,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_humid,February,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_humid,March,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_humid,April,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_humid,May,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_humid,June,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_humid,July,,,
Honeycrisp,HC_O2,Quincy (Grant County),harvest_humid,August,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_heat,September,-0.0002981999999999982,-0.000899999999999998,0.00030000000000000165
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_heat,October,0.0010012,0.0005999999999999998,0.0013999999999999985
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_heat,November,-0.000953150000000002,-0.0020000000000000018,9.99999999999994e-05
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_heat,December,0.22327765,0.1806,0.2657
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_heat,January,0.22558784999999995,0.1795,0.2714
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_heat,February,0.2337473,0.18449999999999997,0.28269999999999995
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_heat,March,0.2978963,0.1305,0.4663
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_heat,April,0.29504854999999997,0.12840000000000001,0.4627
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_heat,May,0.2872875999999999,0.11699999999999999,0.4586
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_heat,June,0.36152514999999996,-0.012300000000000089,0.7375999999999999
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_heat,July,0.3599681000000001,-0.016199999999999992,0.7384000000000001
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_heat,August,0.3447675,-0.03159999999999996,0.7234
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cold,September,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cold,October,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cold,November,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cold,December,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cold,January,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cold,February,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cold,March,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cold,April,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cold,May,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cold,June,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cold,July,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_cold,August,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_dry,September,-0.0010495499999999987,-0.0011999999999999997,-0.000899999999999998
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_dry,October,-9.78999999999994e-05,-0.0007999999999999986,0.0005999999999999998
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_dry,November,0.001097,9.99999999999994e-05,0.002100000000000001
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_dry,December,0.04814855,-0.0851,0.1806
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_dry,January,0.04420710000000001,-0.0919,0.1795
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_dry,February,0.04357404999999998,-0.09820000000000001,0.18449999999999997
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_dry,March,0.40124574999999996,0.3358,0.4663
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_dry,April,0.39869259999999995,0.3343,0.4627
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_dry,May,0.40027549999999995,0.3416,0.4586
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_dry,June,0.7437315500000001,0.7375999999999999,0.7499
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_dry,July,0.7464757,0.7384000000000001,0.7546
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_dry,August,0.7391526000000002,0.7234,0.755
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_humid,September,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_humid,October,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_humid,November,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_humid,December,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_humid,January,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_humid,February,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_humid,March,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_humid,April,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_humid,May,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_humid,June,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_humid,July,,,
Honeycrisp,HC_O2,Quincy (Grant County),post_harvest_humid,August,,,
Honeycrisp,HC_O2,Quincy (Grant County),spring_cold,September,0.0007486500000000006,0.00030000000000000165,0.0011999999999999997
Honeycrisp,HC_O2,Quincy (Grant County),spring_cold,October,0.001100899999999998,0.0007999999999999986,0.0013999999999999985
Honeycrisp,HC_O2,Quincy (Grant County),spring_cold,November,-0.0020498500000000006,-0.002100000000000001,-0.0020000000000000018
Honeycrisp,HC_O2,Quincy (Grant County),spring_cold,December,0.17567089999999996,0.0851,0.2657
Honeycrisp,HC_O2,Quincy (Grant County),spring_cold,January,0.18191924999999995,0.0919,0.2714
Honeycrisp,HC_O2,Quincy (Grant County),spring_cold,February,0.19072674999999992,0.09820000000000001,0.28269999999999995
Honeycrisp,HC_O2,Quincy (Grant County),spring_cold,March,-0.10195054999999996,-0.3358,0.1305
Honeycrisp,HC_O2,Quincy (Grant County),spring_cold,April,-0.10225594999999997,-0.3343,0.12840000000000001
Honeycrisp,HC_O2,Quincy (Grant County),spring_cold,May,-0.11161210000000002,-0.3416,0.11699999999999999
Honeycrisp,HC_O2,Quincy (Grant County),spring_cold,June,-0.37999360000000004,-0.7499,-0.012300000000000089
Honeycrisp,HC_O2,Quincy (Grant County),spring_cold,July,-0.3842924,-0.7546,-0.016199999999999992
Honeycrisp,HC_O2,Quincy (Grant County),spring_cold,August,-0.3922148999999999,-0.755,-0.03159999999999996
Honeycrisp,HC_O2,Quincy (Grant County),spring_warm,September,,,
Honeycrisp,HC_O2,Quincy (Grant County),spring_warm,October,,,
Honeycrisp,HC_O2,Quincy (Grant County),spring_warm,November,,,
Honeycrisp,HC_O2,Quincy (Grant County),spring_warm,December,,,
Honeycrisp,HC_O2,Quincy (Grant County),spring_warm,January,,,
Honeycrisp,HC_O2,Quincy (Grant County),spring_warm,February,,,
Honeycrisp,HC_O2,Quincy (Grant County),spring_warm,March,,,
Honeycrisp,HC_O2,Quincy (Grant County),spring_warm,April,,,
Honeycrisp,HC_O2,Quincy (Grant County),spring_warm,May,,,
Honeycrisp,HC_O2,Quincy (Grant County),spring_warm,June,,,
Honeycrisp,HC_O2,Quincy (Grant County),spring_warm,July,,,
Honeycrisp,HC_O2,Quincy (Grant County),spring_warm,August,,,
Honeycrisp,HC_O2,Quincy (Grant County),extreme_heat,September,,,
Honeycrisp,HC_O2,Quincy (Grant County),extreme_heat,October,,,
Honeycrisp,HC_O2,Quincy (Grant County),extreme_heat,November,,,
Honeycrisp,HC_O2,Quincy (Grant County),extreme_heat,December,,,
Honeycrisp,HC_O2,Quincy (Grant County),extreme_heat,January,,,
Honeycrisp,HC_O2,Quincy (Grant County),extreme_heat,February,,,
Honeycrisp,HC_O2,Quincy (Grant County),extreme_heat,March,,,
Honeycrisp,HC_O2,Quincy (Grant County),extreme_heat,April,,,
Honeycrisp,HC_O2,Quincy (Grant County),extreme_heat,May,,,
Honeycrisp,HC_O2,Quincy (Grant County),extreme_heat,June,,,
Honeycrisp,HC_O2,Quincy (Grant County),extreme_heat,July,,,
Honeycrisp,HC_O2,Quincy (Grant County),extreme_heat,August,,,
Honeycrisp,HC_O2,Quincy (Grant County),frost,September,-0.0010495499999999987,-0.0011999999999999997,-0.000899999999999998
Honeycrisp,HC_O2,Quincy (Grant County),frost,October,-9.78999999999994e-05,-0.0007999999999999986,0.0005999999999999998
Honeycrisp,HC_O2,Quincy (Grant County),frost,November,0.001097,9.99999999999994e-05,0.002100000000000001
Honeycrisp,HC_O2,Quincy (Grant County),frost,December,0.04814855,-0.0851,0.1806
Honeycrisp,HC_O2,Quincy (Grant County),frost,January,0.04420710000000001,-0.0919,0.1795
Honeycrisp,HC_O2,Quincy (Grant County),frost,February,0.04357404999999998,-0.09820000000000001,0.18449999999999997
Honeycrisp,HC_O2,Quincy (Grant County),frost,March,0.40124574999999996,0.3358,0.4663
Honeycrisp,HC_O2,Quincy (Grant County),frost,April,0.39869259999999995,0.3343,0.4627
Honeycrisp,HC_O2,Quincy (Grant County),frost,May,0.40027549999999995,0.3416,0.4586
Honeycrisp,HC_O2,Quincy (Grant County),frost,June,0.7437315500000001,0.7375999999999999,0.7499
Honeycrisp,HC_O2,Quincy (Grant County),frost,July,0.7464757,0.7384000000000001,0.7546
Honeycrisp,HC_O2,Quincy (Grant County),frost,August,0.7391526000000002,0.7234,0.755
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_warmer_than_quincy,September,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_warmer_than_quincy,October,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_warmer_than_quincy,November,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_warmer_than_quincy,December,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_warmer_than_quincy,January,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_warmer_than_quincy,February,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_warmer_than_quincy,March,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_warmer_than_quincy,April,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_warmer_than_quincy,May,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_warmer_than_quincy,June,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_warmer_than_quincy,July,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_warmer_than_quincy,August,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_quincy,September,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_quincy,October,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_quincy,November,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_quincy,December,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_quincy,January,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_quincy,February,,,
Honeycrisp,HC_O2,Quincy (Grant County),pre_harvest_cooler_than_quincy,March,,,
